1544.2,377.3
1563,376.39
1581.8,375.44
1600.6,374.44
1619.3,373.38
1637.9,372.26
1656.5,371.08
1675,369.85
1693.5,368.56
1711.9,367.23
1730.2,365.84
1748.4,364.41
1766.6,362.92
1784.7,361.39
1802.7,359.81
1820.7,358.22
1838.6,356.63
1856.4,355.03
1874.1,353.43
1891.7,351.82
1909.2,350.21
1926.7,348.61
1944.1,347.01
1961.4,345.42
1978.6,343.85
1995.8,342.27
2012.9,340.71
2029.8,339.16
2046.8,337.61
2063.6,336.08
2080.4,334.56
2097.1,333.04
2113.7,331.54
2130.2,330.04
2146.7,328.56
2163.1,327.08
2179.4,325.62
2195.6,324.16
2211.8,322.71
2227.9,321.28
2243.9,319.85
2259.9,318.43
2275.7,317.02
2291.6,315.61
2307.3,314.22
2323,312.83
2338.6,311.46
2354.1,310.09
2369.6,308.72
2385,307.37
2400.3,306.03
2415.6,304.69
2430.8,303.36
2445.9,302.03
2461,300.72
2476,299.41
2490.9,298.11
2505.8,296.82
2520.6,295.54
2535.3,294.27
2550,293.02
2564.6,291.77
2579.2,290.54
2593.7,289.31
2608.1,288.1
2622.5,286.9
2636.8,285.7
2651,284.52
2665.2,283.35
2679.4,282.18
2693.5,281.02
2707.5,279.88
2721.4,278.74
2735.3,277.6
2749.2,276.48
2763,275.37
2776.7,274.26
2790.4,273.16
2804,272.06
2817.6,270.98
2831.1,269.9
2844.6,268.83
2858,267.76
2871.4,266.7
2884.7,265.65
2897.9,264.61
2911.1,263.57
2924.3,262.54
2937.4,261.51
2950.4,260.49
2963.4,259.47
2976.4,258.46
2989.3,257.46
3002.1,256.46
3014.9,255.47
3027.7,254.49
3040.4,253.5
3053,252.53
3065.6,251.56
3078.2,250.59
3090.7,249.63
3103.1,248.68
3115.5,247.73
3127.9,246.78
3140.2,245.84
3152.5,244.9
3164.7,243.97
3176.9,243.04
3189,242.12
3201.1,241.2
3213.1,240.29
3225.1,239.38
3237,238.47
3248.9,237.57
3260.8,236.67
3272.6,235.78
3284.4,234.89
3296.1,234.01
3307.8,233.13
3319.4,232.25
3331,231.38
3342.5,230.51
3354,229.64
3365.5,228.78
3376.9,227.92
3388.3,227.07
3399.6,226.21
3410.9,225.37
3422.1,224.52
3433.3,223.68
3444.5,222.84
3455.6,222.01
3466.7,221.18
3477.7,220.35
3488.7,219.53
3499.7,218.71
3510.6,217.89
3521.5,217.08
3532.3,216.26
3543.1,215.46
3553.8,214.65
3564.5,213.85
3575.2,213.05
3585.8,212.25
3596.4,211.46
3607,210.67
3617.5,209.88
3628.1,215.48
3639.1,222.84
3650.4,230.06
3662.1,237.31
3674.1,244.66
3686.5,252.1
3699.3,259.39
3712.5,266.61
3726,273.79
3739.9,280.91
3754.1,287.98
3768.6,295.01
3783.6,302
3798.8,308.96
3814.4,315.91
3830.4,322.85
3846.7,329.79
3863.4,336.7
3880.4,343.59
3897.7,350.46
3915.4,357.32
3933.5,364.16
3951.8,370.98
3970.5,377.78
3989.6,384.56
4009,391.31
4028.7,398.02
4048.8,404.7
4069.2,411.34
4089.9,417.95
4110.9,424.53
4132.3,431.08
4154,437.59
4176.1,444.05
4198.4,450.46
4221.1,456.83
4244.1,463.15
4267.4,469.39
4291,475.56
4314.9,481.66
4339.2,487.68
4363.7,493.59
4388.5,499.41
4413.6,505.13
4439,510.73
4464.7,516.19
4490.6,521.51
4516.8,526.72
4543.2,531.77
4569.9,536.46
4596.8,540.6
4624,543.95
4651.2,546.33
4678.5,547.67
4705.9,548.09
4733.3,547.94
4760.7,547.37
4788,546.26
4815.3,544.65
4842.4,542.62
4869.5,540.15
4896.4,537.57
4923.2,535.02
4949.9,532.48
4976.5,529.97
5002.9,527.47
5029.2,524.99
5055.4,522.53
5081.4,520.1
5107.4,517.67
5133.2,515.27
5158.9,512.89
5184.5,510.52
5209.9,508.17
5235.3,505.84
5260.5,503.53
5285.6,501.23
5310.6,498.95
5335.5,496.69
5360.2,494.44
5384.9,492.21
5409.4,490
5433.9,487.8
5458.2,485.62
5482.4,483.46
5506.5,481.31
5530.5,479.18
5554.4,477.06
5578.2,474.95
5601.9,472.87
5625.5,470.79
5649,468.73
5672.3,466.69
5695.6,464.65
5718.8,462.64
5741.9,460.63
5764.8,458.64
5787.7,456.66
5810.5,454.7
5833.2,452.75
5855.7,450.81
5878.2,448.89
5900.6,446.98
5922.9,445.08
5945.1,443.19
5967.2,441.32
5989.2,439.46
6011.1,437.61
6033,435.78
6054.7,433.95
6076.3,432.14
6097.9,430.34
6119.4,428.55
6140.7,426.77
6162,425.01
6183.2,423.25
6204.3,421.51
6225.3,419.78
6246.3,418.06
6267.1,416.35
6287.9,414.65
6308.6,412.96
6329.2,411.28
6349.7,409.61
6370.1,407.95
6390.5,406.31
6410.7,404.67
6430.9,403.04
6451,401.42
6471.1,399.82
6491,398.22
6510.9,396.63
6530.6,395.05
6550.4,393.48
6570,391.92
6589.5,390.37
6609,388.82
6628.4,387.29
6647.7,385.76
6667,384.25
6686.1,382.74
6705.2,381.24
6724.2,379.75
6743.2,378.26
6762,376.79
6780.8,375.32
6799.6,373.87
6818.2,372.42
6836.8,370.97
6855.3,369.54
6873.7,368.11
6892.1,366.7
6910.4,365.28
6928.6,363.88
6946.8,362.49
6964.8,361.1
6982.9,359.72
7000.8,358.35
7018.7,356.98
7036.5,355.62
7054.2,354.27
7071.9,352.93
7089.5,351.59
7107,350.26
7124.5,348.93
7141.9,347.62
7159.3,346.31
7176.5,345
7193.7,343.7
7210.9,342.41
7228,341.13
7245,339.85
7261.9,338.58
7278.8,337.31
7295.7,336.05
7312.4,334.8
7329.1,333.55
7345.8,332.31
7362.3,331.08
7378.9,329.85
7395.3,328.62
7411.7,327.41
7428,326.2
7444.3,324.99
7460.5,323.79
7476.7,322.6
7492.8,321.41
7508.8,320.22
7524.8,319.05
7540.7,317.88
7556.6,316.71
7572.4,315.55
7588.1,314.4
7603.8,313.25
7619.4,312.1
7635,310.97
7650.5,309.83
7665.9,308.7
7681.3,307.58
7696.7,306.47
7712,305.36
7727.2,304.25
7742.4,303.15
7757.5,302.06
7772.6,300.97
7787.6,299.89
7802.6,298.81
7817.5,297.74
7832.3,296.68
7847.1,295.62
7861.9,294.56
7876.6,293.51
7891.2,292.47
7905.8,291.42
7920.3,290.39
7934.8,289.36
7949.3,288.33
7963.6,287.31
7978,286.29
7992.3,285.28
8006.5,284.27
8020.7,283.27
8034.8,282.27
8048.9,281.28
8062.9,280.28
8076.9,279.3
8090.8,278.32
8104.7,277.34
8118.6,276.37
8132.3,275.4
8146.1,274.44
8159.8,273.48
8173.4,272.53
8187,271.59
8200.6,270.65
8214.1,269.72
8227.5,268.79
8240.9,267.86
8254.3,266.94
8267.6,266.03
8280.9,265.12
8294.1,264.21
8307.3,263.31
8320.4,262.42
8333.5,261.52
8346.6,260.64
8359.6,259.75
8372.5,258.87
8385.5,258
8398.3,257.12
8411.2,256.26
8423.9,255.39
8436.7,254.53
8449.4,253.68
8462,252.83
8474.6,251.98
8487.2,251.13
8499.8,250.29
8512.2,249.45
8524.7,248.62
8537.1,247.79
8549.4,246.96
8561.8,246.13
8574.1,245.31
8586.3,244.5
8598.5,243.68
8610.6,242.87
8622.8,242.06
8634.8,241.25
8646.9,240.45
8658.9,239.65
8670.8,238.86
8682.7,238.06
8694.6,237.27
8706.5,236.48
8718.3,235.7
8730,234.92
8741.7,234.14
8753.4,233.36
8765.1,232.59
8776.7,231.82
8788.2,231.05
8799.8,230.28
8811.2,229.52
8822.7,228.76
8834.1,228
8845.5,227.24
8856.8,226.49
8868.1,225.74
8879.4,224.99
8890.6,224.24
8901.8,223.5
8912.9,222.76
8924.1,222.02
8935.1,221.28
8946.2,220.55
8957.2,219.81
8968.1,219.08
8979.1,218.36
8990,217.63
9000.8,216.91
9011.6,216.19
9022.4,215.47
9033.2,214.75
9043.9,214.03
9054.6,213.32
9065.2,212.61
9075.8,211.9
9086.4,211.19
9096.9,210.49
9107.4,209.78
9117.9,209.08
9128.3,208.38
9138.7,207.68
9149.1,206.99
9159.4,206.29
9169.7,205.6
9180,204.91
9190.2,204.22
9200.4,203.54
9210.5,202.85
9220.6,202.17
9230.7,201.49
9240.8,200.81
9250.8,200.13
9260.8,199.45
9270.7,198.78
9280.6,198.1
9290.5,197.43
9300.4,196.76
9310.2,196.09
9320,195.43
9329.7,194.76
9339.4,194.1
9349.1,193.44
9358.8,192.77
9368.4,192.12
9378,191.46
9387.5,190.8
9397,190.15
9406.5,189.49
9416,188.84
9425.4,188.19
9434.8,187.54
9444.1,186.9
9453.4,186.25
9462.7,185.61
9472,184.96
9481.2,184.32
9490.4,183.68
9499.6,183.04
9508.7,182.4
9517.8,181.77
9526.9,181.13
9535.9,180.5
9544.9,179.87
9553.9,179.23
9562.8,178.6
9571.7,177.98
9580.6,177.35
9589.4,176.72
9598.3,176.1
9607,175.47
9615.8,174.85
9624.5,174.23
9633.2,173.61
9641.9,172.99
9650.5,172.37
9659.1,171.75
9667.7,171.14
9676.2,170.52
9684.7,169.91
9693.2,169.3
9701.6,168.69
9710,168.08
9718.4,167.47
9726.8,166.86
9735.1,166.25
9743.4,165.65
9751.6,165.04
9759.9,164.44
9768.1,163.84
9776.2,163.23
9784.4,162.63
9792.5,162.03
9800.6,161.44
9808.6,160.84
9816.6,160.24
9824.6,159.65
9832.6,159.05
9840.5,158.46
9848.4,157.87
9856.3,157.27
9864.1,156.68
9871.9,156.09
9879.7,155.5
9887.5,154.92
9895.2,154.33
9902.9,153.74
9910.6,153.16
9918.2,152.57
9925.8,151.99
9933.4,151.41
9940.9,150.82
9948.5,150.24
9955.9,149.66
9963.4,149.08
9970.8,148.51
9978.2,147.93
9985.6,147.35
9993,146.77
1e4,146.2
10008,145.63
10015,145.05
10022,144.48
10029,143.91
10036,143.34
10044,142.77
10051,142.2
10058,141.63
10065,141.06
10072,140.49
10079,139.93
10086,139.36
10093,138.8
10100,138.23
10107,137.67
10113,137.1
10120,136.54
10127,135.98
10134,135.42
10141,134.86
10147,134.3
10154,133.74
10161,133.18
10167,132.63
10174,132.07
10181,131.51
10187,130.96
10194,130.4
10200,129.85
10207,129.3
10213,128.74
10219,128.19
10226,127.64
10232,127.09
10239,126.54
10245,125.99
10251,125.44
10257,124.89
10264,124.34
10270,123.8
10276,123.25
10282,122.71
10288,122.16
10294,121.62
10300,121.07
10306,120.53
10312,119.98
10318,119.44
10324,118.9
10330,118.36
10336,117.82
10342,117.28
10348,116.74
10354,116.2
10359,115.66
10365,115.12
10371,114.59
10377,114.05
10382,113.51
10388,112.98
10394,112.44
10399,111.91
10405,111.37
10410,110.84
10416,110.3
10421,109.77
10427,109.24
10432,108.71
10438,108.18
10443,107.64
10448,107.11
10454,106.58
10459,106.05
10464,105.53
10470,105
10475,104.47
10480,103.94
10485,103.41
10490,102.89
10495,102.36
10501,101.83
10506,101.31
10511,100.78
10516,100.26
10521,99.736
10526,99.212
10531,98.689
10536,98.166
10540,97.644
10545,97.122
10550,96.6
10555,96.079
10560,95.558
10564,95.038
10569,94.518
10574,93.998
10579,93.479
10583,92.96
10588,92.442
10592,91.924
10597,91.406
10602,90.889
10606,90.372
10611,89.856
10615,89.34
10619,88.824
10624,88.309
10628,87.794
10633,87.279
10637,86.765
10641,86.251
10646,85.737
10650,85.224
10654,84.711
10658,84.198
10663,83.686
10667,83.174
10671,82.663
10675,82.151
10679,81.641
10683,81.13
10687,80.62
10691,80.11
10695,79.6
10699,79.091
10703,78.582
10707,78.073
10711,77.565
10715,77.057
10718,76.549
10722,76.042
10726,75.535
10730,75.028
10734,74.522
10737,74.016
10741,73.51
10745,73.004
10748,72.499
10752,71.994
10755,71.49
10759,70.985
10762,70.481
10766,69.978
10769,69.474
10773,68.971
10776,68.468
10780,67.965
10783,67.463
10786,66.961
10790,66.459
10793,65.957
10796,65.456
10800,64.955
10803,64.454
10806,63.954
10809,63.454
10812,62.954
10815,62.454
10818,61.954
10822,61.455
10825,60.956
10828,60.458
10831,59.959
10834,59.461
10837,58.963
10839,58.465
10842,57.968
10845,57.471
10848,56.974
10851,56.477
10854,55.981
10856,55.484
10859,54.988
10862,54.493
10865,53.997
10867,53.502
10870,53.007
10873,52.512
10875,52.017
10878,51.523
10880,51.029
10883,50.535
10885,50.042
10888,49.548
10890,49.055
10893,48.562
10895,48.069
10897,47.577
10900,47.085
10902,46.593
10904,46.101
10907,45.609
10909,45.118
10911,44.627
10913,44.136
10916,43.645
10918,43.155
10920,42.665
10922,42.175
10924,41.685
10926,41.196
10928,40.707
10930,40.218
10932,39.729
10934,39.241
10936,38.753
10938,38.265
10940,37.777
10942,37.29
10943,36.803
10945,36.316
10947,35.83
10949,35.343
10950,34.857
10952,34.372
10954,33.886
10956,33.401
10957,32.916
10959,32.432
10960,31.948
10962,31.464
10963,30.981
10965,30.498
10966,30.015
10968,29.532
10969,29.05
10971,28.569
10972,28.088
10974,27.607
10975,27.126
10976,26.647
10977,26.167
10979,25.688
10980,25.21
10981,24.732
10982,24.254
10984,23.778
10985,23.301
10986,22.826
10987,22.351
10988,21.877
10989,21.403
10990,20.931
10991,20.459
10992,19.988
10993,19.518
10994,19.049
10995,18.582
10996,18.115
10997,17.649
10997,17.185
10998,16.723
10999,16.262
11000,15.802
11000,15.345
11001,14.889
11002,14.436
11002,13.985
11003,13.536
11004,13.091
11004,12.649
11005,12.21
11005,11.775
11006,11.344
11006,10.918
11007,10.498
11007,10.083
11008,9.6752
11008,9.275
11008,8.8835
11009,8.5017
11009,8.1311
11009,7.7732
11010,7.4299
11010,7.1031
11010,6.7952
11010,6.5086
11010,6.2466
11011,6.0148
11011,5.815
11011,5.6502
11011,5.5234
11011,5.4375
11011,5.3942
11011,5.3945
11011,5.4384
11011,7.5408
11011,7.3722
11011,7.4682
11011,7.5338
11010,7.7103
11010,7.9032
11010,8.0932
11010,8.4397
11009,8.6907
11009,8.9149
11009,9.1659
11008,9.4429
11008,9.733
11008,10.073
11007,10.382
11007,10.729
11006,11.173
11006,11.563
11005,11.999
11005,12.418
11004,12.862
11003,13.254
11003,13.671
11002,14.036
11001,14.391
11000,14.825
10999,15.23
10999,15.627
10998,16.063
10997,16.556
10996,17.023
10995,17.47
10993,17.9
10992,18.361
10991,18.779
10990,19.2
10988,19.687
10987,20.131
10986,20.573
10984,21.032
10982,21.511
10981,21.954
10979,22.435
10977,22.905
10975,23.356
10973,23.827
10971,24.262
10969,24.722
10966,25.191
10964,25.643
10961,26.111
10958,26.57
10955,27.056
10952,27.491
10949,27.961
10945,28.458
10941,28.926
10937,29.384
10933,29.84
10928,30.296
10923,30.751
10917,31.19
10910,31.667
10903,32.112
10895,32.579
10886,33.03
10876,33.477
10863,33.889
10849,34.301
10831,34.695
10814,35.044
10796,35.293
10778,35.469
10760,35.596
10742,35.654
10725,35.705
10707,35.728
10689,35.733
10671,35.732
10653,35.717
10635,35.695
10618,35.669
10600,35.64
10582,35.606
10564,35.571
10546,35.536
10529,35.5
10511,35.463
10493,35.426
10476,35.391
10458,35.352
10440,35.312
10423,35.273
10405,35.233
10387,35.194
10370,35.154
10352,35.115
10335,35.076
10317,35.036
10300,34.996
10282,34.958
10265,34.919
10247,34.88
10230,34.841
10213,34.803
10195,34.765
10178,34.727
10161,34.689
10143,34.652
10126,34.614
10109,34.58
10091,34.542
10074,34.502
10057,34.466
10040,34.429
10023,34.394
10005,34.358
9988.2,34.322
9971.1,34.294
9954,34.249
9936.9,34.215
9919.8,34.177
9902.7,34.14
9885.7,34.104
9868.7,34.067
9851.7,34.029
9834.7,33.993
9817.7,33.957
9800.8,33.92
9783.8,33.884
9766.9,33.848
9750,33.816
9733.1,33.779
9716.3,33.74
9699.4,33.705
9682.6,33.672
9665.8,33.636
9649,33.6
9632.2,33.566
9615.5,33.531
9598.7,33.497
9582,33.463
9565.3,33.43
9548.6,33.395
9531.9,33.362
9515.3,33.329
9498.7,33.295
9482,33.264
9465.4,33.229
9448.8,33.196
9432.3,33.163
9415.7,33.127
9399.2,33.094
9382.6,33.059
9366.1,33.026
9349.7,32.991
9333.2,32.957
9316.7,32.923
9300.3,32.89
9283.9,32.857
9267.5,32.822
9251.1,32.79
9234.7,32.757
9218.4,32.723
9202,32.691
9185.7,32.658
9169.4,32.63
9153.1,32.596
9136.8,32.563
9120.6,32.529
9104.3,32.498
9088.1,32.465
9071.9,32.434
9055.7,32.404
9039.5,32.373
9023.4,32.341
9007.2,32.31
8991.1,32.28
8975,32.25
8958.9,32.218
8942.8,32.187
8926.7,32.155
8910.7,32.124
8894.6,32.092
8878.6,32.06
8862.6,32.028
8846.6,31.997
8830.6,31.965
8814.7,31.935
8798.7,31.903
8782.8,31.873
8766.9,31.841
8751,31.81
8735.1,31.779
8719.3,31.749
8703.4,31.719
8687.6,31.688
8671.7,31.658
8655.9,31.628
8640.1,31.6
8624.4,31.569
8608.6,31.54
8592.9,31.51
8577.1,31.481
8561.4,31.454
8545.7,31.422
8530,31.394
8514.3,31.365
8498.7,31.336
8483,31.308
8467.4,31.281
8451.8,31.252
8436.2,31.222
8420.6,31.192
8405,31.166
8389.5,31.133
8373.9,31.105
8358.4,31.075
8342.9,31.045
8327.4,31.016
8311.9,30.987
8296.4,30.959
8280.9,30.93
8265.5,30.904
8250.1,30.872
8234.7,30.844
8219.3,30.818
8203.9,30.788
8188.5,30.759
8173.1,30.733
8157.8,30.703
8142.5,30.675
8127.2,30.649
8111.9,30.621
8096.6,30.593
8081.3,30.566
8066,30.539
8050.8,30.513
8035.5,30.485
8020.3,30.459
8005.1,30.433
7989.9,30.406
7974.7,30.38
7959.6,30.353
7944.4,30.326
7929.3,30.3
7914.1,30.271
7899,30.243
7883.9,30.216
7868.8,30.191
7853.8,30.161
7838.7,30.135
7823.6,30.108
7808.6,30.081
7793.6,30.053
7778.6,30.027
7763.6,30
7748.6,29.975
7733.6,29.947
7718.7,29.921
7703.7,29.895
7688.8,29.869
7673.9,29.843
7659,29.818
7644.1,29.793
7629.2,29.768
7614.4,29.74
7599.5,29.715
7584.7,29.69
7569.9,29.664
7555,29.639
7540.2,29.614
7525.5,29.589
7510.7,29.565
7495.9,29.54
7481.2,29.515
7466.4,29.492
7451.7,29.465
7437,29.44
7422.3,29.415
7407.6,29.39
7392.9,29.364
7378.3,29.339
7363.6,29.314
7349,29.29
7334.3,29.263
7319.7,29.238
7305.1,29.213
7290.5,29.188
7276,29.164
7261.4,29.139
7246.9,29.113
7232.3,29.088
7217.8,29.066
7203.3,29.039
7188.8,29.016
7174.3,28.991
7159.8,28.967
7145.3,28.944
7130.9,28.92
7116.5,28.897
7102,28.873
7087.6,28.85
7073.2,28.825
7058.8,28.803
7044.4,28.779
7030,28.76
7015.7,28.732
7001.3,28.71
6987,28.686
6972.7,28.664
6958.4,28.64
6944.1,28.617
6929.8,28.594
6915.5,28.572
6901.2,28.546
6887,28.522
6872.7,28.5
6858.5,28.474
6844.3,28.451
6830.1,28.43
6815.9,28.404
6801.7,28.381
6787.5,28.358
6773.3,28.335
6759.2,28.313
6745.1,28.289
6730.9,28.267
6716.8,28.243
6702.7,28.224
6688.6,28.198
6674.5,28.176
6660.5,28.154
6646.4,28.13
6632.4,28.108
6618.3,28.09
6604.3,28.065
6590.3,28.042
6576.3,28.021
6562.3,27.999
6548.3,27.977
6534.3,27.955
6520.4,27.934
6506.4,27.913
6492.5,27.891
6478.5,27.87
6464.6,27.849
6450.7,27.827
6436.8,27.805
6422.9,27.785
6409.1,27.764
6395.2,27.738
6381.3,27.715
6367.5,27.694
6353.7,27.672
6339.9,27.65
6326,27.629
6312.2,27.606
6298.5,27.585
6284.7,27.564
6270.9,27.542
6257.2,27.52
6243.4,27.499
6229.7,27.479
6216,27.456
6202.3,27.435
6188.5,27.419
6174.9,27.394
6161.2,27.374
6147.5,27.352
6133.8,27.331
6120.2,27.31
6106.6,27.29
6092.9,27.269
6079.3,27.249
6065.7,27.229
6052.1,27.208
6038.5,27.188
6024.9,27.169
6011.4,27.148
5997.8,27.129
5984.3,27.108
5970.7,27.089
5957.2,27.071
5943.7,27.047
5930.2,27.028
5916.7,27.006
5903.2,26.985
5889.7,26.965
5876.2,26.944
5862.8,26.925
5849.3,26.904
5835.9,26.882
5822.5,26.862
5809.1,26.843
5795.6,26.822
5782.2,26.802
5768.9,26.782
5755.5,26.762
5742.1,26.742
5728.8,26.723
5715.4,26.702
5702.1,26.683
5688.8,26.663
5675.4,26.645
5662.1,26.624
5648.8,26.604
5635.5,26.586
5622.3,26.566
5609,26.547
5595.7,26.529
5582.5,26.509
5569.3,26.489
5556,26.471
5542.8,26.455
5529.6,26.432
5516.4,26.414
5503.2,26.396
5490,26.377
5476.8,26.36
5463.7,26.34
5450.5,26.32
5437.4,26.301
5424.2,26.283
5411.1,26.262
5398,26.243
5384.9,26.227
5371.8,26.205
5358.7,26.185
5345.6,26.17
5332.6,26.147
5319.5,26.128
5306.4,26.109
5293.4,26.091
5280.4,26.073
5267.3,26.053
5254.3,26.035
5241.3,26.016
5228.3,25.998
5215.4,25.981
5202.4,25.96
5189.4,25.942
5176.5,25.924
5163.5,25.907
5150.6,25.89
5137.6,25.869
5124.7,25.851
5111.8,25.834
5098.9,25.816
5086,25.798
5073.1,25.78
5060.2,25.763
5047.4,25.746
5034.5,25.729
5021.7,25.714
5008.8,25.693
4996,25.676
4983.2,25.657
4970.4,25.642
4957.5,25.625
4944.8,25.604
4932,25.587
4919.2,25.571
4906.4,25.555
4893.7,25.531
4880.9,25.513
4868.2,25.496
4855.4,25.479
4842.7,25.461
4830,25.443
4817.3,25.425
4804.6,25.407
4791.9,25.39
4779.2,25.372
4766.5,25.355
4753.9,25.338
4741.2,25.32
4728.6,25.303
4715.9,25.286
4703.3,25.275
4690.7,25.25
4678.1,25.234
4665.5,25.217
4652.9,25.2
4640.3,25.187
4627.7,25.165
4615.1,25.15
4602.6,25.132
4590,25.116
4577.5,25.101
4564.9,25.083
4552.4,25.066
4539.9,25.052
4527.4,25.037
4514.9,25.018
4502.4,25
4489.9,24.986
4477.4,24.969
4464.9,24.952
4452.5,24.935
4440,24.918
4427.6,24.901
4415.1,24.884
4402.7,24.867
4390.3,24.852
4377.9,24.834
4365.5,24.817
4353.1,24.801
4340.7,24.785
4328.3,24.767
4315.9,24.75
4303.6,24.736
4291.2,24.719
4278.9,24.702
4266.5,24.685
4254.2,24.668
4241.9,24.652
4229.6,24.638
4217.2,24.619
4205,24.604
4192.7,24.588
4180.4,24.572
4168.1,24.557
4155.8,24.54
4143.6,24.524
4131.3,24.508
4119.1,24.493
4106.9,24.479
4094.6,24.461
4082.4,24.447
4070.2,24.43
4058,24.418
4045.8,24.399
4033.6,24.383
4021.4,24.369
4009.3,24.353
3997.1,24.34
3984.9,24.323
3972.8,24.309
3960.6,24.294
3948.5,24.276
3936.4,24.261
3924.3,24.244
3912.2,24.229
3900.1,24.213
3888,24.197
3875.9,24.185
3863.8,24.165
3851.7,24.15
3839.7,24.135
3827.6,24.118
3815.6,24.103
3803.5,24.088
3791.5,24.074
3779.5,24.058
3767.4,24.041
3755.4,24.026
3743.4,24.011
3731.4,23.996
3719.5,23.981
3707.5,23.966
3695.5,23.951
3683.5,23.939
3671.6,23.92
3659.6,23.906
3647.7,23.891
3635.8,23.876
3623.8,23.862
3611.9,23.847
3600,23.834
3588.1,23.82
3576.2,23.805
3564.3,23.788
3552.4,23.776
3540.5,23.759
3528.7,23.746
3516.8,23.73
3505,23.718
3493.1,23.702
3481.3,23.692
3469.4,23.673
3457.6,23.659
3445.8,23.644
3434,23.631
3422.2,23.615
3410.4,23.599
3398.6,23.586
3386.8,23.571
3375,23.557
3363.3,23.54
3351.5,23.527
3339.8,23.512
3328,23.497
3316.3,23.483
3304.6,23.468
3292.8,23.454
3281.1,23.439
3269.4,23.425
3257.7,23.413
3246,23.396
3234.3,23.382
3222.6,23.373
3211,23.356
3199.3,23.338
3187.6,23.324
3176,23.311
3164.3,23.297
3152.7,23.284
3141.1,23.269
3129.5,23.257
3117.8,23.242
3106.2,23.229
3094.6,23.214
3083,23.202
3071.4,23.187
3059.9,23.173
3048.3,23.162
3036.7,23.147
3025.1,23.133
3013.6,23.12
3002,23.106
2990.5,23.093
2979,23.08
2967.4,23.066
2955.9,23.053
2944.4,23.038
2932.9,23.025
2921.4,23.01
2909.9,22.997
2898.4,22.982
2886.9,22.969
2875.4,22.955
2864,22.941
2852.5,22.93
2841.1,22.914
2829.6,22.902
2818.2,22.886
2806.7,22.872
2795.3,22.859
2783.9,22.846
2772.5,22.832
2761.1,22.819
2749.7,22.806
2738.3,22.792
2726.9,22.779
2715.5,22.765
2704.2,22.752
2692.8,22.739
2681.4,22.726
2670.1,22.713
2658.7,22.701
2647.4,22.687
2636.1,22.673
2624.7,22.661
2613.4,22.647
2602.1,22.635
2590.8,22.622
2579.5,22.609
2568.2,22.597
2556.9,22.584
2545.6,22.57
2534.3,22.558
2523.1,22.546
2511.8,22.534
2500.6,22.52
2489.3,22.508
2478.1,22.495
2466.8,22.491
2455.6,22.469
2444.4,22.457
2433.2,22.443
